brine_in_p,brine_in_t,brine_out_q,R134aPumpSpeed,AmbientTemp,gross,net
881.149980384,419.927777777778,0.170028080815766,1053.0,279.5388888888889,10238.280629208732,8565.365941699973
881.839456112,419.927777777778,0.170154261209693,1053.0,280.8722222222222,10008.535235543834,8345.433085256564
881.839456112,419.983333333333,0.170028080815766,1053.0,282.2055555555556,9774.34416042502,8121.531000829863
881.839456112,419.983333333333,0.170217351406656,1053.0,283.2611111111111,9595.97094380393,7951.642117433311
881.839456112,419.983333333333,0.170217351406656,1053.0,283.2055555555556,9605.751886708962,7960.969036852871
882.52893184,419.983333333333,0.17009117101273,1053.0,282.37222222222226,9747.517252654952,8096.0237916873775
882.52893184,419.983333333333,0.170343531800582,1053.0,281.0944444444445,9983.328485994329,8321.908040134651
882.52893184,419.983333333333,0.17009117101273,1053.0,280.2055555555555,10129.748088327113,8461.680206168265
883.218407568,419.983333333333,0.170217351406656,1053.0,279.3722222222222,10281.983264332,8607.875435765236
883.218407568,419.983333333333,0.170028080815766,1053.0,278.48333333333335,10430.228779023793,8749.882745457378
883.218407568,419.983333333333,0.170028080815766,1053.0,277.65000000000003,10576.26619233014,8890.263082022217
883.907883296,419.983333333333,0.169964990618803,1053.0,276.8166666666667,10718.857575599324,9027.382083025408
883.218407568,419.983333333333,0.16990190042184,1053.0,276.2611111111112,10812.483723166444,9117.462401624363
882.52893184,419.927777777778,0.169964990618803,1053.0,275.65,10914.3197146616,9215.492471383335
881.839456112,419.927777777778,0.169838810224877,1053.0,275.2055555555555,10984.97273486275,9283.439643704562
881.149980384,419.927777777778,0.16990190042184,1053.0,273.98333333333335,11196.00202160053,9487.296982234642
880.460504656,419.927777777778,0.169838810224877,1053.0,272.5388888888889,11347.794862575014,9633.943336753175
879.771028928,419.927777777778,0.169964990618803,1053.0,271.2055555555555,11353.73061552445,9639.879089702614
879.0815532,419.927777777778,0.169964990618803,1053.0,269.5388888888889,11353.730615524757,9639.879089702921
878.392077472,419.927777777778,0.16990190042184,1053.0,269.3722222222222,11350.763846764612,9636.912320942776
879.0815532,419.927777777778,0.169964990618803,1053.0,275.15000000000003,11000.246006062946,9298.378357342348
879.0815532,419.927777777778,0.170217351406656,1053.0,278.81666666666666,10373.42413195362,8695.392726150641
879.771028928,419.927777777778,0.170280441603619,1053.0,280.0388888888889,10160.811179996668,8491.520454462465
879.771028928,419.983333333333,0.170217351406656,1053.0,281.98333333333335,9821.219380500997,8166.658238840449
880.460504656,419.983333333333,0.170217351406656,1053.0,283.7611111111112,9508.009363563227,7867.804191172862
881.149980384,419.983333333333,0.170406621997545,1053.0,285.53888888888895,9203.72577599595,7578.729276547956
881.149980384,419.983333333333,0.170343531800582,1053.0,287.09444444444443,8930.770041283678,7319.7832868642445
881.839456112,419.983333333333,0.170469712194509,1053.0,287.42777777777775,8877.75408492974,7269.854908409608
881.839456112,419.983333333333,0.170469712194509,1053.0,287.53888888888895,8858.55180019745,7251.688530962524
881.149980384,419.983333333333,0.170406621997545,1053.0,287.03888888888895,8942.730557105224,7331.232142989678
881.149980384,419.983333333333,0.170217351406656,1053.0,285.5944444444445,9186.815632964728,7562.308181700646
880.460504656,419.983333333333,0.170217351406656,1053.0,283.48333333333335,9556.86150759826,7914.357093992203
880.460504656,419.983333333333,0.170280441603619,1053.0,281.42777777777775,9921.865187181938,8262.992128415282
880.460504656,420.038888888889,0.170280441603619,1053.0,279.87222222222226,10202.786291480861,8532.280152552117
879.771028928,420.038888888889,0.170154261209693,1053.0,278.42777777777775,10451.825162270345,8771.096236808826
879.771028928,419.983333333333,0.170154261209693,1053.0,277.15,10669.15414854571,8979.84546915184
879.771028928,419.983333333333,0.170217351406656,1053.0,276.0944444444445,10855.482381082493,9159.41326940383
879.771028928,419.983333333333,0.17009117101273,1053.0,274.98333333333335,11041.19465288523,9338.328226764323
879.771028928,419.983333333333,0.169964990618803,1053.0,273.7611111111112,11243.17694695743,9533.21026205103
879.771028928,419.983333333333,0.169964990618803,1053.0,273.5388888888889,11280.597212376302,9569.381893896363
879.0815532,419.983333333333,0.16990190042184,1053.0,275.2055555555555,10994.471944460216,9292.938853302028
879.0815532,419.983333333333,0.169964990618803,1053.0,275.2055555555555,10997.345806165387,9295.812715007196
879.0815532,419.983333333333,0.169964990618803,1053.0,275.2055555555555,10997.345806165084,9295.812715006898
879.771028928,419.983333333333,0.170028080815766,1053.0,275.65,10923.765646072985,9224.93840279472
881.149980384,419.983333333333,0.170028080815766,1053.0,278.42777777777775,10439.98117205677,8759.25224659525
882.52893184,419.983333333333,0.170280441603619,1053.0,280.8166666666667,10029.782846030948,8366.262337852102
883.907883296,419.983333333333,0.170154261209693,1053.0,281.98333333333335,9818.655881870673,8164.094740210126
885.286834752,419.983333333333,0.170154261209693,1053.0,283.15,9613.022182248096,7967.786140577529
887.355261936,419.983333333333,0.170280441603619,1053.0,284.2611111111111,9422.645971891205,7786.6319041474735
910.797436688,419.983333333333,0.143656378485158,888.0,285.42777777777775,7581.241935876947,6486.4945763805645
922.518524064,419.983333333333,0.168324645497761,908.0,286.37222222222226,8305.943851366166,7160.876412778015
902.523727952,419.983333333333,0.17009117101273,1017.0,285.65000000000003,9045.891321464433,7548.824389319414
897.007922128,419.983333333333,0.170154261209693,1053.0,283.92777777777775,9476.240153674424,7837.424517869257
892.181592032,419.983333333333,0.170280441603619,1053.0,284.2055555555555,9432.399297416629,7795.9162181048
886.665786208,419.983333333333,0.170343531800582,1053.0,284.48333333333335,9386.102879555841,7751.973195795301
881.149980384,419.983333333333,0.170469712194509,1053.0,284.59444444444443,9371.49968656697,7738.317198882427
879.771028928,419.983333333333,0.170343531800582,1053.0,284.3166666666667,9415.352174240921,7779.807951732124
879.771028928,420.038888888889,0.170280441603619,1053.0,283.87222222222226,9496.951886575434,7857.67223900885
879.771028928,420.038888888889,0.170406621997545,1053.0,282.8722222222222,9678.097743299662,8030.608213917383
879.771028928,420.094444444444,0.170217351406656,1053.0,280.7055555555556,10059.238400401133,8394.883657541324
879.0815532,420.038888888889,0.170280441603619,1053.0,279.2611111111111,10310.575394534884,8635.67626001993
878.392077472,420.038888888889,0.170154261209693,1053.0,279.2055555555555,10314.991456905911,8639.697905517243
878.392077472,420.038888888889,0.170343531800582,1053.0,279.2055555555555,10323.05155618459,8647.758004795929
878.392077472,420.038888888889,0.170280441603619,1053.0,279.2055555555555,10320.366774726837,8645.073223338177
878.392077472,420.038888888889,0.170154261209693,1053.0,279.2055555555555,10314.991456905267,8639.697905516607
879.0815532,420.038888888889,0.170343531800582,1053.0,279.2055555555555,10323.05155618459,8647.758004795929
879.0815532,420.038888888889,0.170280441603619,1053.0,279.2611111111111,10310.575394534919,8635.676260019962
879.771028928,419.983333333333,0.170280441603619,1053.0,279.81666666666666,10206.296426836836,8535.386800709935
879.771028928,419.983333333333,0.170154261209693,1053.0,280.8722222222222,10014.74855938252,8351.64640909525
880.460504656,419.983333333333,0.17009117101273,1053.0,282.15,9786.697656452674,8133.446256972286
880.460504656,419.983333333333,0.170343531800582,1053.0,283.65,9532.52037986348,7891.393013548337
881.149980384,419.983333333333,0.170406621997545,1053.0,285.2611111111112,9252.280671895167,7624.8514701356125
881.149980384,419.983333333333,0.170406621997545,1053.0,287.42777777777775,8875.43303607359,7267.533859553452
881.839456112,419.983333333333,0.170595892588435,1053.0,290.53888888888895,8350.181089156044,6772.559420184212
881.839456112,419.927777777778,0.170532802391472,1053.0,291.7055555555556,8146.436378566861,6580.8509035409115
882.52893184,419.927777777778,0.170532802391472,1053.0,293.15000000000003,7906.595168849261,6356.429046786718
882.52893184,419.927777777778,0.170595892588435,1053.0,293.5944444444445,7835.535686077769,6290.22936044096
883.218407568,419.927777777778,0.170658982785398,1053.0,293.0944444444445,7919.929896352686,6369.160120610951
883.218407568,419.927777777778,0.170532802391472,1053.0,291.37222222222226,8202.24294195984,6633.18049022847
883.907883296,419.927777777778,0.170532802391472,1053.0,289.4277777777778,8530.993861502402,6942.2555244915575
884.597359024,419.927777777778,0.170469712194509,1053.0,287.53888888888895,8852.824436673656,7245.961167438757
885.97631048,419.927777777778,0.170406621997545,1053.0,286.48333333333335,9033.340623345564,7416.771728127809
887.355261936,419.927777777778,0.170722072982361,1053.0,286.0944444444445,9112.8467496397,7492.778370842576
888.044737664,419.983333333333,0.170469712194509,1053.0,285.87222222222226,9147.933041120707,7525.883375008731
889.42368912,419.927777777778,0.170154261209693,1053.0,285.2611111111112,9236.723617057458,7609.294415297911
890.802640576,419.983333333333,0.170154261209693,1053.0,283.87222222222226,9485.999752332951,7846.720104766363
892.181592032,419.983333333333,0.170028080815766,1053.0,282.59444444444443,9705.81054845401,8056.088307241876
892.87106776,419.983333333333,0.169964990618803,1053.0,282.37222222222226,9742.415772190257,8090.922311222677
894.250019216,419.983333333333,0.169964990618803,1053.0,282.31666666666666,9752.204752759302,8100.2705623137535
894.939494944,419.983333333333,0.17009117101273,1053.0,282.2611111111111,9767.1058813882,8114.73179143572
895.628970672,419.983333333333,0.170028080815766,1053.0,282.31666666666666,9754.758845285302,8102.824654839758
897.007922128,419.927777777778,0.17009117101273,1053.0,282.7611111111112,9672.914676825512,8024.5295703485735
897.697397856,419.872222222222,0.17009117101273,1053.0,283.2611111111111,9578.886835090601,7934.5580087199805
898.386873584,419.816666666667,0.170028080815766,1053.0,283.87222222222226,9463.072612432856,7823.79296486627
899.76582504,419.761111111111,0.170028080815766,1053.0,285.15,9233.607761586742,7605.211328338352
899.076349312,419.705555555556,0.170154261209693,1053.0,286.15000000000003,9058.515118657344,7438.944154090469
897.007922128,419.705555555556,0.17009117101273,1053.0,285.37222222222226,9191.397635485931,7564.939007339301
894.939494944,419.65,0.170217351406656,1053.0,284.4277777777778,9355.241636725132,7720.639606103775
893.560543488,419.65,0.170343531800582,1053.0,283.87222222222226,9457.467831299637,7818.188183733055
891.492116304,419.705555555556,0.170280441603619,1053.0,283.5388888888889,9519.491395648822,7877.445165467202
889.42368912,419.705555555556,0.170343531800582,1053.0,283.2611111111111,9570.779380514936,7926.450554144312
887.355261936,419.761111111111,0.170343531800582,1053.0,283.03888888888895,9615.904805657014,7969.764874947312
885.97631048,419.816666666667,0.170469712194509,1053.0,282.8722222222222,9656.328624805861,8008.839095423415
884.597359024,419.872222222222,0.170343531800582,1051.0,282.7055555555555,9680.327859002744,8038.761451148624
883.907883296,419.872222222222,0.170343531800582,1049.0,281.7611111111111,9840.439994934806,8198.681118501168
883.218407568,419.927777777778,0.170217351406656,1050.0,280.15000000000003,10129.043075175594,8471.509162476847
882.52893184,419.927777777778,0.170217351406656,1053.0,278.65,10402.721284996356,8723.528862572472
881.839456112,419.983333333333,0.170028080815766,1053.0,276.9277777777778,10702.3158858635,9011.559386284764
879.771028928,419.927777777778,0.170028080815766,1053.0,274.7055555555556,11079.145371161445,9374.630627146082
879.0815532,419.927777777778,0.170028080815766,1053.0,273.98333333333335,11201.852787601683,9493.147748235799
877.702601744,419.927777777778,0.169964990618803,1053.0,273.5944444444445,11264.512084245065,9553.607704663342
879.771028928,419.927777777778,0.170154261209693,1053.0,272.0388888888889,11362.617654657204,9648.766128835363
881.839456112,419.927777777778,0.170154261209693,1053.0,271.8166666666667,11362.617654657157,9648.766128835323
883.907883296,419.872222222222,0.17009117101273,1054.0,271.37222222222226,11355.879676105647,9638.331140355041
885.97631048,419.927777777778,0.170217351406656,1059.0,270.7611111111111,11383.386153693351,9647.278001248662
888.044737664,419.927777777778,0.169964990618803,1059.0,272.31666666666666,11371.410110604067,9635.301958159376
890.113164848,419.927777777778,0.169964990618803,1059.0,275.7055555555556,10922.717988347906,9202.055953623887
892.181592032,419.927777777778,0.170028080815766,1059.0,280.0388888888889,10168.66095983944,8477.346632038287
893.560543488,419.927777777778,0.169838810224877,1059.0,281.8166666666667,9847.578299256125,8169.762194679957
893.560543488,419.927777777778,0.169838810224877,1059.0,283.15,9613.053648652403,7945.921264383814
892.181592032,419.927777777778,0.169775720027914,1059.0,285.42777777777775,9211.941279491544,7564.175437498757
891.492116304,419.927777777778,0.169964990618803,1059.0,286.31666666666666,9064.659508218601,7424.834282617588
890.802640576,419.927777777778,0.170217351406656,1059.0,289.0388888888889,8605.324508168678,6991.160592856824
890.113164848,419.872222222222,0.170406621997545,1059.0,290.15,8417.639586040694,6814.533599592032
889.42368912,419.872222222222,0.170406621997545,1059.0,290.53888888888895,8351.932881087681,6752.777374235375
888.734213392,419.872222222222,0.170217351406656,1059.0,288.7055555555556,8656.615930578902,7039.200755169819
887.355261936,419.816666666667,0.170343531800582,1059.0,285.9277777777778,9134.952660433919,7491.626906966661
886.665786208,419.816666666667,0.170217351406656,1059.0,283.42777777777775,9567.325123457265,7902.479097084768
885.286834752,419.816666666667,0.170217351406656,1059.0,282.15,9792.10407082254,8116.913817403874
883.907883296,419.761111111111,0.170217351406656,1059.0,281.42777777777775,9913.133795892736,8232.292130286025
883.218407568,419.705555555556,0.170280441603619,1059.0,280.7055555555556,10036.729447492004,8350.377136648794
881.839456112,419.65,0.170154261209693,1059.0,279.81666666666666,10181.514130713349,8488.57237276656
883.907883296,419.761111111111,0.170280441603619,1059.0,279.09444444444443,10326.555106022945,8628.415850557316
883.218407568,419.761111111111,0.17009117101273,1059.0,277.8722222222222,10532.530550006986,8825.914299709264
883.218407568,419.761111111111,0.170028080815766,1059.0,277.5388888888889,10587.93658779416,8879.077852176142
883.218407568,419.761111111111,0.169964990618803,1059.0,277.7611111111112,10546.37910366261,8839.012055988804
883.218407568,419.761111111111,0.17009117101273,1059.0,277.5388888888889,10590.726299927708,8881.867564309687
883.218407568,419.761111111111,0.169964990618803,1059.0,275.65,10912.374184848311,9191.368460541478
883.907883296,419.816666666667,0.170028080815766,1059.0,274.09444444444443,11187.371281364358,9457.075341072996
883.907883296,419.816666666667,0.169964990618803,1059.0,274.2055555555555,11165.622657943512,9435.968999304558
883.907883296,419.816666666667,0.170028080815766,1059.0,278.2611111111111,10468.20349535118,8764.24105641889
883.907883296,419.816666666667,0.170154261209693,1059.0,279.48333333333335,10259.15223089808,8563.79421795915
884.597359024,419.816666666667,0.170154261209693,1059.0,281.2055555555555,9955.886084011387,8273.333853499862
885.286834752,419.872222222222,0.170154261209693,1059.0,282.65000000000003,9707.640275262263,8036.445125250453
886.665786208,419.872222222222,0.170154261209693,1059.0,282.7611111111112,9688.086150214705,8017.7879868930495
887.355261936,419.816666666667,0.17009117101273,1059.0,283.65,9523.278287064366,7860.276409626166
888.734213392,419.816666666667,0.170028080815766,1059.0,284.2055555555555,9423.397272616103,7765.064391865115
889.42368912,419.761111111111,0.17009117101273,1059.0,285.48333333333335,9196.757348210698,7549.481485343789
890.802640576,419.761111111111,0.17009117101273,1059.0,284.15000000000003,9429.615833252128,7770.81228204104
891.492116304,419.705555555556,0.169964990618803,1059.0,283.7055555555555,9496.440007690264,7833.901260410172
890.802640576,419.705555555556,0.169964990618803,1057.0,280.7611111111111,10007.707425062137,8329.125765381856
889.42368912,419.65,0.169964990618803,1053.0,277.8722222222222,10496.029358608412,8811.51672785329
887.355261936,419.65,0.169838810224877,1053.0,276.0388888888889,10808.71215000638,9112.29541070476
885.97631048,419.65,0.16990190042184,1053.0,275.8166666666667,10849.828450995632,9152.02937707258
884.597359024,419.65,0.169964990618803,1056.0,276.42777777777775,10756.196227902112,9051.175916568925
882.52893184,419.705555555556,0.169838810224877,1059.0,275.15000000000003,10985.657201869715,9261.59522192302
882.52893184,419.705555555556,0.16990190042184,1059.0,275.2611111111112,10969.551863685396,9246.163305853182
881.149980384,419.761111111111,0.169838810224877,1059.0,270.8166666666667,11344.945299244577,9608.837146799882
881.149980384,419.761111111111,0.169964990618803,1059.0,271.0388888888889,11350.938462017217,9614.830309572524
882.52893184,419.816666666667,0.169964990618803,1059.0,272.5388888888889,11357.763385363156,9621.655232918463
883.907883296,419.816666666667,0.169964990618803,1059.0,272.2055555555556,11357.763385363156,9621.655232918463
884.597359024,419.816666666667,0.169964990618803,1059.0,270.98333333333335,11357.763385363156,9621.655232918463
885.97631048,419.816666666667,0.169775720027914,1059.0,272.2611111111111,11348.766154045488,9612.658001600796
886.665786208,419.816666666667,0.169775720027914,1059.0,272.59444444444443,11348.766154045488,9612.658001600796
888.044737664,419.816666666667,0.16971262983095,1059.0,274.5388888888889,11097.329359127267,9369.62219415449
889.42368912,419.761111111111,0.16971262983095,1059.0,276.0944444444445,10824.354437354661,9106.121238779158
888.734213392,419.761111111111,0.169838810224877,1059.0,277.2055555555556,10637.583152357833,8926.511638498127
888.734213392,419.761111111111,0.169775720027914,1059.0,277.59444444444443,10567.077910018352,8858.590858313411
888.044737664,419.761111111111,0.169523359240061,1059.0,278.2611111111111,10439.631556803159,8735.669117871039
888.044737664,419.761111111111,0.169838810224877,1059.0,279.2611111111111,10278.284509443183,8581.332242995479
887.355261936,419.761111111111,0.169775720027914,1059.0,279.5388888888889,10226.81968775802,8531.862310628876
887.355261936,419.816666666667,0.170028080815766,1059.0,279.65,10224.44717776106,8530.293559946027
886.665786208,419.816666666667,0.169964990618803,1059.0,279.2611111111111,10290.08543185847,8593.13316541076
885.97631048,419.816666666667,0.169964990618803,1059.0,278.92777777777775,10348.603238977674,8649.284449264796
885.286834752,419.816666666667,0.170154261209693,1059.0,278.7611111111112,10386.046175710677,8685.55530352522
884.597359024,419.816666666667,0.170028080815766,1059.0,277.0944444444445,10671.874284040203,8960.071774854447
883.218407568,419.872222222222,0.16990190042184,1059.0,274.87222222222226,11056.063418866419,9330.332239114956
882.52893184,419.872222222222,0.169838810224877,1059.0,273.3722222222222,11306.769827746102,9572.378804678763
881.149980384,419.872222222222,0.16990190042184,1059.0,272.8722222222222,11361.589048846081,9625.480896401388
880.460504656,419.927777777778,0.16990190042184,1059.0,270.53888888888895,11368.41051430638,9632.30236186169
880.460504656,419.872222222222,0.169964990618803,1059.0,270.31666666666666,11364.587264107546,9628.479111662855
879.771028928,419.872222222222,0.17009117101273,1059.0,270.09444444444443,11370.576986952205,9634.468834507514
879.771028928,419.872222222222,0.169964990618803,1059.0,268.98333333333335,11364.587264107853,9628.479111663162
879.771028928,419.872222222222,0.16990190042184,1059.0,269.03888888888895,11361.589048846075,9625.480896401385
879.771028928,419.872222222222,0.170028080815766,1059.0,268.5944444444445,11367.583242658093,9631.475090213402
879.771028928,419.872222222222,0.169964990618803,1059.0,268.2055555555556,11364.58726410816,9628.47911166347
879.771028928,419.927777777778,0.16990190042184,1059.0,268.15,11368.41051430669,9632.302361861999
879.0815532,419.927777777778,0.169964990618803,1059.0,268.81666666666666,11371.410110604103,9635.301958159413
879.0815532,419.983333333333,0.170028080815766,1059.0,272.8722222222222,11381.230680799288,9645.122528354597
879.771028928,419.983333333333,0.170028080815766,1059.0,274.7611111111111,11094.263439779677,9367.870319979047
880.460504656,419.983333333333,0.170343531800582,1059.0,277.8722222222222,10569.53013975934,8862.913889461597
881.839456112,420.038888888889,0.170280441603619,1059.0,280.09444444444443,10182.198895964139,8491.29350089869
882.52893184,420.038888888889,0.170154261209693,1059.0,281.2611111111112,9970.982023182896,8288.856184869273
883.218407568,419.983333333333,0.170154261209693,1059.0,281.8722222222222,9856.967706894908,8179.587159275474
884.597359024,419.983333333333,0.170028080815766,1059.0,282.65000000000003,9714.747344384466,8043.552194372662
885.286834752,419.983333333333,0.170280441603619,1059.0,282.98333333333335,9666.262367267782,7997.768204844202
885.97631048,419.927777777778,0.170154261209693,1059.0,282.81666666666666,9684.414594421029,8014.566177721814
886.665786208,419.927777777778,0.170028080815766,1059.0,282.7055555555555,9698.857261982936,8028.1101875930935
885.97631048,419.872222222222,0.170028080815766,1059.0,282.31666666666666,9761.176332622252,8087.310267180009
885.286834752,419.872222222222,0.170028080815766,1059.0,280.2055555555555,10133.00756760188,8442.922529020434
884.597359024,419.872222222222,0.169964990618803,1059.0,278.15,10491.338012759737,8786.613210465817
883.907883296,419.872222222222,0.169964990618803,1059.0,276.59444444444443,10762.461330780965,9047.410132982257
883.218407568,419.927777777778,0.16990190042184,1059.0,275.09444444444443,11024.762392944127,9300.364932631057
882.52893184,419.927777777778,0.16990190042184,1059.0,274.87222222222226,11062.754854413079,9337.023674661625
881.839456112,419.872222222222,0.16990190042184,1059.0,274.4277777777778,11131.732727845938,9403.373455986402
881.839456112,419.872222222222,0.169838810224877,1059.0,273.15,11343.902659037167,9608.279396478789
881.839456112,419.872222222222,0.169838810224877,1059.0,272.9277777777778,11358.588594419143,9622.480441974436
881.839456112,419.872222222222,0.16990190042184,1059.0,272.0388888888889,11361.589048846376,9625.480896401681
881.839456112,419.872222222222,0.16990190042184,1059.0,270.98333333333335,11361.589048846376,9625.480896401681
882.52893184,419.927777777778,0.169964990618803,1059.0,271.0944444444445,11371.410110604404,9635.30195815971
882.52893184,419.927777777778,0.17009117101273,1059.0,271.2055555555555,11377.402595646956,9641.294443202261
882.52893184,419.983333333333,0.169964990618803,1059.0,270.8722222222222,11378.231937201388,9642.123784756694
882.52893184,419.983333333333,0.16990190042184,1059.0,276.0388888888889,10868.956117264888,9150.373476063092
883.907883296,420.038888888889,0.169964990618803,1059.0,278.7055555555555,10413.217010703529,8712.33709979275
884.597359024,420.038888888889,0.169964990618803,1059.0,281.8722222222222,9855.341694726669,8177.961147107207
885.97631048,420.094444444444,0.169964990618803,1059.0,283.81666666666666,9519.146771503483,7857.536796798765
886.665786208,420.094444444444,0.17009117101273,1059.0,285.0944444444445,9300.125818260582,7649.43775178527
888.044737664,420.094444444444,0.170028080815766,1059.0,285.48333333333335,9229.728361044976,7582.4524981780605
888.734213392,420.094444444444,0.170217351406656,1059.0,286.4277777777778,9072.463717857752,7433.646222429004
890.113164848,420.094444444444,0.170406621997545,1059.0,287.15,8954.266517129312,7322.081450838625
890.802640576,420.094444444444,0.170280441603619,1059.0,287.8166666666667,8834.360170419019,7208.423919082018
890.113164848,420.094444444444,0.170217351406656,1059.0,287.42777777777775,8899.14013953417,7269.5439687122325
888.734213392,420.094444444444,0.170343531800582,1059.0,287.03888888888895,8971.155320991587,7337.940604192069
887.355261936,420.094444444444,0.170280441603619,1059.0,285.87222222222226,9171.598828377511,7527.776366726336
885.97631048,420.094444444444,0.170280441603619,1059.0,284.09444444444443,9482.877556898162,7823.604173464861
884.597359024,420.094444444444,0.170280441603619,1059.0,281.8722222222222,9874.51084567323,8197.130298053797
883.907883296,420.094444444444,0.170343531800582,1059.0,279.2055555555555,10348.015409030977,8650.666651084572
882.52893184,420.094444444444,0.170469712194509,1059.0,277.59444444444443,10636.734664352645,8928.247612647698
881.839456112,420.038888888889,0.170280441603619,1059.0,277.0388888888889,10718.943608547597,9006.776838214879
881.839456112,420.038888888889,0.17009117101273,1059.0,277.65000000000003,10603.793735615516,8895.679193131491
882.52893184,420.038888888889,0.169964990618803,1059.0,276.9277777777778,10724.20374525707,9011.310925106602
882.52893184,420.038888888889,0.170028080815766,1059.0,275.2611111111112,11015.339322245487,9291.950764413308
882.52893184,420.038888888889,0.16990190042184,1059.0,275.2055555555555,11019.064315137222,9295.338635980628
882.52893184,420.038888888889,0.169964990618803,1059.0,275.8166666666667,10916.81506857313,9196.84287771776
882.52893184,420.038888888889,0.169964990618803,1059.0,276.2611111111112,10839.972031279627,9122.792094869379
882.52893184,420.038888888889,0.17009117101273,1059.0,277.65000000000003,10603.793735615493,8895.679193131476
882.52893184,420.094444444444,0.17009117101273,1059.0,280.15000000000003,10170.674536164192,8480.178904135164
883.218407568,420.094444444444,0.170154261209693,1059.0,283.5944444444445,9565.767891289188,7902.303720969836
883.907883296,420.094444444444,0.170217351406656,1059.0,286.2611111111111,9101.44842975359,7461.120602601041
883.907883296,420.094444444444,0.170280441603619,1059.0,288.2611111111111,8757.850676445873,7136.147895763826
884.597359024,420.094444444444,0.170217351406656,1059.0,289.7055555555556,8508.619018657502,6901.049144647394
884.597359024,420.094444444444,0.17009117101273,1059.0,290.3166666666667,8400.518489142572,6799.1004686827655
885.286834752,420.038888888889,0.170343531800582,1059.0,290.9277777777778,8300.766522136812,6705.603134638935
885.286834752,420.038888888889,0.170469712194509,1059.0,291.5388888888889,8202.537408563447,6613.731556972255
885.286834752,420.038888888889,0.170595892588435,1059.0,292.5944444444445,8030.8624133512085,6453.280488204509
884.597359024,420.038888888889,0.170532802391472,1059.0,293.3166666666667,7909.339952603398,6339.614968595963
884.597359024,420.038888888889,0.170595892588435,1059.0,291.15000000000003,8272.156164112017,6679.292695301789
883.907883296,420.038888888889,0.170532802391472,1059.0,288.5388888888889,8713.665774136563,7094.636399642932
883.218407568,420.038888888889,0.170469712194509,1059.0,285.98333333333335,9153.586158984399,7510.757955300656
882.52893184,420.038888888889,0.170532802391472,1059.0,284.4277777777778,9428.259938466977,7771.8181240618715
881.839456112,420.038888888889,0.170406621997545,1059.0,282.2055555555556,9814.659421818755,8139.909729886516
881.149980384,420.038888888889,0.170343531800582,1059.0,280.4277777777778,10126.025274990854,8437.590916519253
881.149980384,420.038888888889,0.170280441603619,1059.0,278.98333333333335,10378.052512533455,8679.126072780042
881.149980384,420.038888888889,0.170406621997545,1059.0,279.7611111111111,10246.377420196104,8553.030879359416
881.839456112,420.038888888889,0.170154261209693,1059.0,279.5388888888889,10274.783876687894,8579.82649955876
881.839456112,420.038888888889,0.170154261209693,1059.0,279.03888888888895,10362.825124828863,8664.291863120881
881.839456112,420.038888888889,0.170280441603619,1059.0,278.98333333333335,10378.052512534394,8679.126072780982
882.52893184,420.038888888889,0.170343531800582,1059.0,278.2611111111111,10507.777896567599,8803.81545763548
882.52893184,420.038888888889,0.17009117101273,1059.0,275.7611111111111,10932.156542939536,9211.839019329063
882.52893184,420.038888888889,0.17009117101273,1059.0,277.8722222222222,10564.902375877648,8858.286125579923
883.218407568,420.038888888889,0.170154261209693,1059.0,281.98333333333335,9843.540380823206,8167.033448673388
884.597359024,420.038888888889,0.170217351406656,1059.0,285.0944444444445,9299.102396819017,7648.414330343687
885.97631048,420.038888888889,0.170217351406656,1059.0,287.65,8855.023841792723,7227.513985178039
886.665786208,420.038888888889,0.170154261209693,1059.0,289.7055555555556,8500.770773921611,6893.200899911507
888.044737664,420.094444444444,0.17009117101273,1059.0,290.53888888888895,8362.979277272663,6763.823770420356
888.734213392,420.094444444444,0.170028080815766,1059.0,290.9277777777778,8295.246511205196,6700.083123707326
890.113164848,420.094444444444,0.170280441603619,1059.0,291.8722222222222,8145.749243399705,6560.454554422601
890.802640576,420.094444444444,0.170469712194509,1059.0,293.0944444444445,7949.233988011284,6377.076116082195
889.42368912,420.15,0.170469712194509,1059.0,293.5388888888889,7881.331162679305,6314.052734366697
888.044737664,420.15,0.170595892588435,1059.0,293.98333333333335,7812.54965246831,6250.205360329279
886.665786208,420.15,0.170406621997545,1059.0,291.81666666666666,8164.802997303235,6578.920985131771
884.597359024,420.15,0.170532802391472,1059.0,289.8166666666667,8506.56813742764,6900.109143135526
883.218407568,420.15,0.170595892588435,1059.0,287.8166666666667,8851.752355277862,7225.816103940875
881.839456112,420.15,0.170469712194509,1059.0,285.5944444444445,9233.259142871502,7586.965760664264
879.771028928,420.15,0.170280441603619,1059.0,281.7611111111111,9900.318578024147,8222.067750197775
878.392077472,420.15,0.170217351406656,1059.0,279.87222222222226,10231.371917323779,8538.835772014914
878.392077472,420.094444444444,0.170154261209693,1059.0,278.98333333333335,10378.991103874829,8680.064664121406
878.392077472,420.094444444444,0.17009117101273,1059.0,278.2055555555556,10512.934087573823,8808.590053695336
878.392077472,420.094444444444,0.170217351406656,1059.0,277.37222222222226,10664.458015143227,8954.489178520891
877.702601744,420.038888888889,0.170658982785398,1059.0,276.8722222222222,10764.879891388075,9051.625282344445
877.702601744,420.038888888889,0.170343531800582,1059.0,276.31666666666666,10847.441632317083,9130.614428427398
